30.6192980004,-96.3412644979,-2.69496189666,1.0
30.6192960199,-96.3412692618,-2.45525023431,0.69600329091
30.6192934313,-96.3412737493,-2.45415540878,0.971864100526
30.6192900753,-96.3412773016,-2.45610377743,1.19301646853
30.6192869431,-96.3412811319,-2.45782684266,1.32957453639
30.6192841006,-96.3412854358,-2.46747574161,1.37832513789
30.6192807948,-96.3412891716,-2.48859327747,1.40648212554
30.6192787944,-96.3412938833,-2.48649697022,1.47002062438
30.6192760937,-96.3412983825,-2.49155657681,1.55421854341
30.6192731059,-96.3413024242,-2.49740115014,1.54902010729
30.6192705714,-96.3413067722,-2.49534931768,1.58954645688
30.6192676658,-96.3413111535,-2.50171813427,1.5207113221
30.6192650711,-96.34131569,-2.50747429065,1.54445646171
30.619262222,-96.341319883,-2.51103893177,1.60611988075
30.619259447,-96.3413242508,-2.51737219516,1.60086361391
30.6192568788,-96.3413285756,-2.53501284106,1.61920819647
30.6192540232,-96.3413329147,-2.58406959992,1.59207056784
30.6192516473,-96.3413375858,-2.63473397597,1.58579317725
30.6192494355,-96.3413424847,-2.71950305926,1.61857029471
30.6192474888,-96.3413473772,-2.8205488505,1.61495108127
30.619246092,-96.3413523898,-2.91773478921,1.61971736284
30.6192454062,-96.3413575605,-3.0141582649,1.64467129175
30.6192450947,-96.3413628374,-3.06155693967,1.65227134058
30.6192451117,-96.3413682924,-3.04149601296,1.71905568756
30.6192447845,-96.3413738034,-2.97181253883,1.7145091618
30.6192443775,-96.3413791294,-2.85040088895,1.73953242778
30.619243461,-96.3413842678,-2.7054580803,1.76549470031
30.6192419886,-96.341389296,-2.54048909921,1.69254482749
30.6192397466,-96.3413939819,-2.39306968391,1.72482164367
30.6192367352,-96.341398077,-2.35631060402,1.71471831139
30.6192335615,-96.3414020066,-2.36823251095,1.807143194
30.6192303304,-96.3414060917,-2.36535310118,1.82574681849
30.6192272454,-96.3414101443,-2.36250937777,1.88380983932
30.6192242245,-96.3414143976,-2.36020574343,1.83572475179
30.6192210783,-96.3414181442,-2.35607384899,1.82279304235
30.6192180929,-96.3414221136,-2.35035790635,1.85590323445
30.6192151452,-96.341426219,-2.33473766761,1.84039519559
30.6192118436,-96.3414301172,-2.30432969428,1.82794873808
30.6192084157,-96.3414338138,-2.24570845868,1.81547461331
30.6192052597,-96.3414375417,-2.15295721582,1.86544646006
30.6192016715,-96.3414408416,-2.04389810602,1.82611333093
30.6191975655,-96.3414435225,-1.92926500005,1.82041561013
30.6191932179,-96.3414458512,-1.92476585571,1.82521299894
30.6191889576,-96.3414484042,-1.91055869024,1.89895652186
30.6191846198,-96.3414505987,-1.89969032983,1.89672335988
30.6191803492,-96.3414526984,-1.89806313841,1.89576352639
30.6191762331,-96.3414548105,-1.93626858109,1.94929192949
30.6191719806,-96.3414571352,-2.00644474003,1.92741862221
30.6191678247,-96.3414595947,-2.11163374413,1.88100984887
30.6191639778,-96.341462384,-2.23364247473,1.90199323767
30.6191604534,-96.3414659543,-2.37097024055,1.93587650672
30.6191575008,-96.3414702808,-2.43541927156,1.91807367154
30.6191550056,-96.3414748421,-2.4311065485,1.90600695388
30.619152469,-96.3414792353,-2.40539372817,1.93505312453
30.619149746,-96.3414836408,-2.37751575788,1.90224833101
30.6191467688,-96.3414878611,-2.39405638509,1.91134845217
30.6191439274,-96.3414922705,-2.39712780878,1.97908091157
30.6191413208,-96.3414965434,-2.36478424997,1.95710391688
30.6191386038,-96.3415007086,-2.29686884849,1.94104397357
30.6191354307,-96.3415047613,-2.24169587387,1.92954367953
30.6191320001,-96.3415086846,-2.19806051204,1.93253379639
30.6191285025,-96.3415124361,-2.14232401253,1.90696183551
30.6191249365,-96.3415159251,-2.14550569109,1.92635458625
30.6191214347,-96.3415193499,-2.13891649792,1.95918526028
30.6191180797,-96.3415228604,-2.13516463657,1.9441684132
30.6191145007,-96.3415264455,-2.13199227908,1.95892940614
30.6191108347,-96.3415300565,-2.12650430302,1.97332638214
30.6191070762,-96.3415334682,-2.12210316301,1.932739723
30.6191033891,-96.3415369336,-2.11939765766,1.90024090604
30.6190998345,-96.3415405232,-2.12902738184,1.92444363781
30.6190964369,-96.3415441133,-2.17076763824,1.94352558313
30.619093036,-96.3415475938,-2.23478550347,1.92593247031
30.6190898844,-96.3415517029,-2.31511602933,1.91047112123
30.6190868729,-96.3415558725,-2.40209353895,1.90694950008
30.6190841538,-96.3415604446,-2.49797732504,1.91332631251
30.619081867,-96.3415650787,-2.61378009136,1.90313123894
30.6190802183,-96.3415701122,-2.75379125829,1.91040377906
30.6190789929,-96.3415754515,-2.91072241974,1.90804689766
30.6190784915,-96.3415807242,-3.06114055443,1.92398799132
30.619078736,-96.3415860134,3.06327121646,1.92666946817
30.6190796315,-96.3415912557,2.89280986509,1.97947606499
30.6190815758,-96.3415964043,2.7011026135,1.97067313748
30.6190840042,-96.3416008388,2.52981281929,1.88522051032
30.6190870318,-96.3416048322,2.316596414,1.69380083494
30.6190910274,-96.3416078512,2.07096218099,1.58148125606
30.6190953076,-96.3416096476,1.83423432432,1.48694111304
30.6190996966,-96.3416113856,1.45712016951,0.92212103698
30.6191040885,-96.3416099079,1.13324671615,1.34378277316
30.6191078152,-96.3416069354,1.02395514568,1.60772451666
30.6191109787,-96.3416030135,0.918687844638,1.65202949767
30.6191140467,-96.3415991075,0.783787017517,1.63822470362
30.6191164116,-96.341594581,0.746842714769,1.68242661766
30.6191191605,-96.3415903188,0.767831819689,1.73067351822
30.6191212336,-96.3415853341,0.79811768708,1.76146961271
30.6191236618,-96.3415805354,0.840577929078,1.80670271457
30.6191263983,-96.3415759208,0.872154963544,1.85520845032
30.619129155,-96.3415713123,0.86374616556,1.88941850279
30.619131985,-96.3415669736,0.902400217727,1.93764546862
30.6191347743,-96.3415624143,0.964611993687,1.91971523694
30.6191383265,-96.3415589429,0.995632161169,1.9875752964
30.6191414502,-96.3415547742,1.01762204874,1.98615257583
30.6191445252,-96.3415508066,1.0496701964,1.95060748699
30.6191479671,-96.3415470655,1.05943291219,1.99160001288
30.6191510953,-96.3415431382,1.04546449912,2.0051010755
30.6191544219,-96.3415394167,1.02677193787,1.94762728252
30.6191576268,-96.3415352969,1.02223990349,2.00567667946
30.619160522,-96.3415312136,1.01432911663,2.02034992668
30.6191638358,-96.341527619,1.00561768368,1.97825618318
30.619166843,-96.3415236817,1.00619365884,1.84613023407
30.6191698877,-96.3415195237,1.00852512322,2.01387051731
30.6191728599,-96.3415155506,1.02513239604,2.03827276212
30.6191759905,-96.3415112718,1.03711412423,1.98581827011
30.6191793114,-96.3415073465,1.0615842803,1.99704576471
30.6191825835,-96.3415035455,1.04598701132,1.95947421016
30.6191858235,-96.3414994291,1.02359328866,2.01168810131
30.6191890104,-96.341495416,1.00327962798,2.00929261439
30.6191920694,-96.3414913487,0.996509872485,1.99748984885
30.6191951353,-96.3414870171,0.974081262417,2.00364316204
30.6191979766,-96.3414828314,0.972437825708,1.98104363121
30.6192008945,-96.3414784328,0.963309175282,2.01471326587
30.6192037981,-96.3414741615,0.957835313977,1.97900433641
30.6192065948,-96.341469642,0.952593347424,2.06791113774
30.619209349,-96.3414653077,0.945170318518,2.04063224597
30.6192121332,-96.3414608643,0.939328674667,2.0132428029
30.6192148902,-96.3414563358,0.93133552955,2.01389759487
30.6192175497,-96.3414516458,0.925215718523,2.0338501632
30.6192201426,-96.3414471076,0.917007989202,2.03250458261
30.6192228026,-96.3414426738,0.899183984658,2.0173479756
30.6192253299,-96.3414379308,0.891681460393,2.02716241563
30.6192276924,-96.3414332323,0.895728732881,2.0300683925
30.6192300779,-96.3414285047,0.919137119914,2.00963426809
30.6192325885,-96.3414239738,0.9444665782,1.99541152339
30.6192351578,-96.3414194418,0.970352703733,1.98226078618
30.61923786,-96.341414848,0.975209377455,2.03178225284
30.6192407633,-96.3414104401,0.967882954717,1.98871210296
30.6192435117,-96.3414058865,0.966728407805,1.98986440192
30.6192461459,-96.341401371,0.965208808087,1.98817784427
30.6192487977,-96.3413970602,0.964254464311,2.01533090387
30.6192512977,-96.3413923484,0.971711781416,1.97880706677
30.6192540053,-96.3413879026,0.993104554978,2.01068289222
30.6192565732,-96.3413836053,1.01115286426,2.09599132991
30.6192594167,-96.3413790772,1.03449254174,2.03221283792
30.6192620823,-96.3413747193,1.05814407538,2.01852192491
30.6192650485,-96.3413704728,1.0897917502,1.98385950146
30.6192681956,-96.3413662372,1.12128905628,1.99711494487
30.6192712363,-96.3413621367,1.12653907889,1.99298037688
30.6192743056,-96.341357993,1.13508646112,2.02871184572
30.619277643,-96.3413539219,1.15570435468,2.0123127253
30.6192808369,-96.3413497229,1.18816872113,1.98953323354
30.6192841735,-96.3413461433,1.22289644161,2.05652053834
30.6192877244,-96.3413424376,1.26368574976,1.9828650296
30.6192910752,-96.3413388461,1.31814932485,1.36078902522
30.619294706,-96.3413352893,1.30432405668,1.96579662547
30.6192983042,-96.3413320283,1.30646026141,1.8792067182
30.6193017251,-96.3413285877,1.32652977681,1.8608372439
30.6193054424,-96.3413253857,1.3667607033,1.86716179862
30.6193091858,-96.3413220139,1.43020270988,1.89260331482
30.6193128853,-96.3413188642,1.50615654687,1.89167999571
30.619317078,-96.3413164189,1.61124122996,1.84120762176
30.6193213318,-96.3413138527,1.7539741725,1.74052134793
30.6193257099,-96.3413117756,1.94083526986,1.56402577112
30.6193302835,-96.3413109067,2.22481342993,1.36219661639
30.6193347649,-96.3413113959,2.47274187635,1.25564576958
30.6193388054,-96.341313889,2.50725691013,1.26077281698
30.6193428229,-96.3413162512,2.53707745669,0.403224697234
