6.444692458550989,10.313824777351158,0,2.0, -2.97
5.874431728736177,10.026593266545632,0,3.8618352129734785, -2.97
5.244586432798002,9.921740303053413,0,5.0, -2.97
4.605915136575966,9.880521673987603,0,5.0, -2.97
3.9672438403539303,9.839303044921794,0,5.0, -2.97
3.3285725441318945,9.798084415855984,0,4.640000000000001, -2.97
2.6899012479098587,9.756865786790174,0,4.0, -2.97
2.051229951687823,9.715647157724364,0,3.3600000000000003, -2.97
1.4125586554657872,9.674428528658554,0,2.72, -2.97
0.7738873592437514,9.633209899592744,0,2.08, -2.97
0.1352160630217158,9.591991270526934,0,1.44, -2.97
-0.5034552332003197,9.550772641461124,0,0.8000000000000002, -2.97
-1.1421265294223555,9.509554012395315,0,0.16000000000000003, -2.97
-1.780797825644391,9.468335383329505,0,2.5, -2.97
-2.4194691218664266,9.427116754263695,0,2.5, -2.97
-3.058140418088462,9.385898125197885,0,2.5, -2.97
-3.6968117143104973,9.344679496132075,0,2.5, -2.97
-4.335483010532533,9.303460867066265,0,2.5, -2.97
-4.974154306754569,9.262242238000455,0,2.5, -2.97
-5.612825602976605,9.221023608934646,0,2.5, -2.97
-6.25149689919864,9.179804979868836,0,2.5, -2.97
-6.890168195420676,9.138586350803026,0,2.5, -2.97
-7.528839491642712,9.097367721737216,0,2.5, -2.97
-8.167510787864748,9.056149092671406,0,2.5, -2.97
-8.806182084086783,9.014930463605596,0,2.5, -2.97
-9.44485338030882,8.973711834539786,0,2.5, -2.97
-10.083524676530855,8.932493205473977,0,2.5, -2.97
-10.72219597275289,8.891274576408167,0,2.5, -2.97
-11.360867268974927,8.850055947342357,0,2.5, -2.97
-11.999538565196962,8.808837318276547,0,2.5, -2.97
-12.638209861418998,8.767618689210737,0,2.5, -2.97
-13.276881157641034,8.726400060144927,0,2.5, -2.97
-13.91555245386307,8.685181431079117,0,2.5, -2.97
-14.554223750085105,8.643962802013307,0,2.5, -2.97
-15.192895046307141,8.602744172947498,0,2.5, -2.97
-15.831566342529177,8.561525543881688,0,2.5, -2.97
-16.47023763875121,8.520306914815878,0,2.5, -2.97
-17.108908934973247,8.479088285750068,0,2.5, -2.97
-17.747580231195283,8.437869656684258,0,2.5, -2.97
-18.38625152741732,8.396651027618448,0,2.5, -2.97
-19.024922823639354,8.355432398552638,0,2.5, -2.97
-19.66359411986139,8.314213769486829,0,2.5, -2.97
-20.302265416083426,8.272995140421019,0,2.5, -2.97
-20.94093671230546,8.231776511355209,0,2.5, -2.97
-21.579608008527497,8.190557882289399,0,2.5, -2.97
-22.218279304749533,8.149339253223589,0,2.5, -2.97
-22.85695060097157,8.10812062415778,0,2.5, -2.97
-23.495621897193605,8.06690199509197,0,2.5, -2.97
-24.13429319341564,8.02568336602616,0,2.5, -2.97
-24.772964489637676,7.98446473696035,0,2.5, -2.97
-25.411635785859712,7.94324610789454,0,2.5, -2.97
-26.050307082081748,7.90202747882873,0,2.5, -2.97
-26.688978378303784,7.86080884976292,0,2.5, -2.97
-27.32764967452582,7.81959022069711,0,2.5, -2.97
-27.966320970747855,7.7783715916313,0,2.5, -2.97
-28.60499226696989,7.7371529625654905,0,2.5, -2.97
-29.243663563191927,7.695934333499681,0,2.5, -2.97
-29.882334859413962,7.654715704433871,0,2.5, -2.97
-30.521006155635998,7.613497075368061,0,2.5, -2.97
-31.159677451858034,7.572278446302251,0,2.5, -2.97
-31.79834874808007,7.531059817236441,0,2.5, -2.97
-32.4370200443021,7.489841188170631,0,2.5, -2.97
